06/28/2022,anet kesisoglu CO ID,Meals & Entertainment,127.57
06/29/2022,Deposit,Meals & Entertainment,1350.0
06/29/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,947.81
06/29/2022,Online Banking transfer from CHK ,Meals & Entertainment,100.0
06/30/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,1123.29
07/01/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,824.21
07/01/2022,PORTER RANCH SUBWAY IN CO ID,Meals & Entertainment,149.88
07/05/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,4504.91
07/05/2022,Online Banking transfer from CHK ,Meals & Entertainment,500.0
07/05/2022,Online Banking transfer from CHK ,Meals & Entertainment,250.0
07/05/2022,Online Banking transfer from CHK ,Meals & Entertainment,155.0
07/06/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,1180.13
07/06/2022,anet kesisoglu CO ID,Meals & Entertainment,135.25
07/07/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,969.59
07/08/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,1055.73
07/08/2022,PORTER RANCH SUBWAY IN CO ID,Meals & Entertainment,31.06
07/08/2022,Porter Ranch Subway IN CO ID,Meals & Entertainment,12.49
07/11/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,2982.5
07/11/2022,Online Banking transfer from CHK ,Meals & Entertainment,315.0
07/12/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,945.03
07/12/2022,anet kesisoglu CO ID,Meals & Entertainment,130.6
07/13/2022,ADVANTAGE ONE ESCROW INC ID,Food Purchases,50609.45
07/13/2022, DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD ,Meals & Entertainment,9000.0
07/13/2022,Porter Ranch Subway in CO ID,Meals & Entertainment,1050.69
07/13/2022,Online Banking transfer from CHK ,Meals & Entertainment,90.0
07/13/2022,PORTER RANCH SUBWAY IN CO ID,Meals & Entertainment,27.62
07/14/2022, DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD ,Meals & Entertainment,8000.0
07/14/2022, DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD ,Meals & Entertainment,500.0
07/14/2022,Online Banking transfer from CHK ,Meals & Entertainment,85.0
07/15/2022,PORTER RANCH SUBWAY IN CO ID,Meals & Entertainment,100.89
07/15/2022,Porter Ranch Subway IN CO ID,Meals & Entertainment,23.74
07/19/2022,anet kesisoglu CO ID,Meals & Entertainment,92.68
07/22/2022,Porter Ranch Subway IN CO ID,Meals & Entertainment,66.94
07/22/2022,Online Banking transfer from CHK ,Meals & Entertainment,16.85
07/22/2022,PORTER RANCH SUBWAY IN CO ID,Meals & Entertainment,9.66
07/26/2022,anet kesisoglu CO ID,Meals & Entertainment,99.86
07/27/2022,ADVANTAGE ONE ESCROW INC ID,Food Purchases,25624.15
08/02/2022,ADVANTAGE ONE ESCROW INC ID,Food Purchases,5000.0
08/02/2022,Online Banking transfer from CHK ,Meals & Entertainment,200.0
08/02/2022,anet kesisoglu CO ID,Meals & Entertainment,142.0
08/04/2022,TAVERN SERVICE COMPANY ,Restaurant Supplies,36.0
08/09/2022,anet kesisoglu CO ID,Meals & Entertainment,73.83
08/17/2022,BKOFAMERICA MOBILE ,Meals & Entertainment,404.5
09/06/2022, DEPOSIT PORTOLA PLAZA MISSION VIEJO CA CKCD ,Meals & Entertainment,2000.0
10/11/2022, DEPOSIT PORTER RANCH NORTHRIDGE CA CKCD ,Meals & Entertainment,200.0
10/11/2022, FL DEBIT CARD ,Meals & Entertainment,414.92
10/11/2022,BKOFAMERICA MOBILE ,Meals & Entertainment,73.2
10/17/2022,ANET KESISOGLU CO ID,Meals & Entertainment,0.62
10/17/2022,ANET KESISOGLU CO ID,Meals & Entertainment,0.34
11/04/2022,FIFOBK SV WEBXFR DES,Meals & Entertainment,321.0
11/14/2022,BKOFAMERICA MOBILE ,Meals & Entertainment,481.0
11/21/2022, DEPOSIT PORTOLA PLAZA MISSION VIEJO CA CKCD ,Meals & Entertainment,5000.0
11/21/2022,BKOFAMERICA MOBILE ,Meals & Entertainment,696.13
11/29/2022, REFUND MISSION VIEJO CA DEBIT CARD ,Meals & Entertainment,64.32
12/06/2022,FIFOBK SV WEBXFR DES,Meals & Entertainment,564.0
12/29/2022, DEPOSIT PORTOLA PLAZA MISSION VIEJO CA CKCD ,Meals & Entertainment,1000.0
